Category_ID,Category_path,Top-Level Category (Level 1),Sub Category (Level 2),Product Category (Level 3),Product Category (Level 4),Product Category (Level 5),Product Category (Level 6),Product Category (Level 7),Product Category (Level 8),Product Category (Level 9),Product Category (Level 10),Assureful RR,Straight Through business,Refer to UW,Refer to Capacity,Reject,Special Acceptance,QBE Comments,Generated_Keywords
10110971011,"Video Games/Nintendo 3DS & 2DS/Accessories/Faceplates, Protectors & Skins",Video Games,Nintendo 3DS & 2DS,Accessories,"Faceplates, Protectors & Skins",,,,,,,1,Yes,,,,Straight Through Business,0,"faceplates, faceplates protectors skins, protectors, skins"
3074368011,"Video Games/Nintendo 3DS & 2DS/Accessories/Faceplates, Protectors & Skins/Faceplates",Video Games,Nintendo 3DS & 2DS,Accessories,"Faceplates, Protectors & Skins",Faceplates,,,,,,3,Yes,,,,Straight Through Business,0,"faceplates, faceplates protectors skins, faceplates protectors skins faceplates"
3074370011,"Video Games/Nintendo 3DS & 2DS/Accessories/Faceplates, Protectors & Skins/Screen Protectors",Video Games,Nintendo 3DS & 2DS,Accessories,"Faceplates, Protectors & Skins",Screen Protectors,,,,,,3,Yes,,,,Straight Through Business,0,"protectors, screen, screen protectors"
3074371011,"Video Games/Nintendo 3DS & 2DS/Accessories/Faceplates, Protectors & Skins/Skins",Video Games,Nintendo 3DS & 2DS,Accessories,"Faceplates, Protectors & Skins",Skins,,,,,,3,Yes,,,,Straight Through Business,0,"faceplates protectors skins, faceplates protectors skins skins, skins"
3074369011,Video Games/Nintendo 3DS & 2DS/Accessories/Headsets,Video Games,Nintendo 3DS & 2DS,Accessories,Headsets,,,,,,,3,Yes,,,,Straight Through Business,0,"accessories headsets, headsets"
2622271011,Video Games/Nintendo 3DS & 2DS/Consoles,Video Games,Nintendo 3DS & 2DS,Consoles,,,,,,,,3,Yes,,,,Straight Through Business,0,"consoles, nintendo 3ds 2ds, nintendo 3ds 2ds consoles"
12591946011,Video Games/Nintendo 3DS & 2DS/Downloadable Content,Video Games,Nintendo 3DS & 2DS,Downloadable Content,,,,,,,,3,Yes,,,,Straight Through Business,OK with exposure,"content, downloadable, downloadable content"
4924892011,Video Games/Nintendo 3DS & 2DS/Games,Video Games,Nintendo 3DS & 2DS,Games,,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"games, nintendo 3ds 2ds, nintendo 3ds 2ds games"
7834563011,Video Games/Nintendo 3DS & 2DS/Interactive Gaming Figures,Video Games,Nintendo 3DS & 2DS,Interactive Gaming Figures,,,,,,,,3,Yes,,,,Straight Through Business,0,"figures, gaming, interactive, interactive gaming figures"
17596053011,Video Games/Nintendo 3DS & 2DS/Nintendo eShop,Video Games,Nintendo 3DS & 2DS,Nintendo eShop,,,,,,,,5,Yes,,,,Straight Through Business,0,"eshop, nintendo, nintendo eshop"
17596054011,Video Games/Nintendo 3DS & 2DS/Nintendo eShop/Store Currency & Points Cards,Video Games,Nintendo 3DS & 2DS,Nintendo eShop,Store Currency & Points Cards,,,,,,,5,Yes,,,,Straight Through Business,0,"cards, currency, points, store, store currency points cards"
11075831,Video Games/Nintendo DS,Video Games,Nintendo DS,,,,,,,,,5,Yes,,,,Straight Through Business,0,"ds, nintendo, nintendo ds"
353829011,Video Games/Nintendo DS/Accessories/Accessory Kits,Video Games,Nintendo DS,Accessories,Accessory Kits,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories accessory kits, accessory, accessory kits, kits"
724069011,Video Games/Nintendo DS/Accessories/Batteries & Chargers/Batteries,Video Games,Nintendo DS,Accessories,Batteries & Chargers,Batteries,,,,,,7,Yes,,,,Straight Through Business,0,"batteries, batteries chargers, batteries chargers batteries"
724063011,Video Games/Nintendo DS/Accessories/Batteries & Chargers/Chargers,Video Games,Nintendo DS,Accessories,Batteries & Chargers,Chargers,,,,,,7,Yes,,,,Straight Through Business,0,"batteries chargers, batteries chargers chargers, chargers"
724137011,Video Games/Nintendo DS/Accessories/Cables & Adapters/Adapters,Video Games,Nintendo DS,Accessories,Cables & Adapters,Adapters,,,,,,5,Yes,,,,Straight Through Business,0,"adapters, cables adapters, cables adapters adapters"
724128011,Video Games/Nintendo DS/Accessories/Cables & Adapters/Cables,Video Games,Nintendo DS,Accessories,Cables & Adapters,Cables,,,,,,5,Yes,,,,Straight Through Business,0,"cables, cables adapters, cables adapters cables"
11076551,Video Games/Nintendo DS/Accessories/Cases & Storage,Video Games,Nintendo DS,Accessories,Cases & Storage,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories cases storage, cases, cases storage, storage"
10110990011,Video Games/Nintendo DS/Accessories/Hand Grips,Video Games,Nintendo DS,Accessories,Hand Grips,,,,,,,5,Yes,,,,Straight Through Business,0,"grips, hand, hand grips"
2607927011,Video Games/Nintendo DS/Accessories/Headsets,Video Games,Nintendo DS,Accessories,Headsets,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories headsets, headsets"
4924893011,Video Games/Nintendo DS/Games,Video Games,Nintendo DS,Games,,,,,,,,1,Yes,,,,Straight Through Business,OK with exposure,"games, nintendo ds, nintendo ds games"
16227128011,Video Games/Nintendo Switch,Video Games,Nintendo Switch,,,,,,,,,2,Yes,,,,Straight Through Business,0,"nintendo, nintendo switch, switch, video games, video games nintendo switch"
16227129011,Video Games/Nintendo Switch/Accessories,Video Games,Nintendo Switch,Accessories,,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, nintendo switch, nintendo switch accessories"
16329777011,Video Games/Nintendo Switch/Accessories/Batteries & Chargers,Video Games,Nintendo Switch,Accessories,Batteries & Chargers,,,,,,,7,Yes,,,,Straight Through Business,0,"accessories batteries chargers, batteries, batteries chargers, chargers"
16329778011,Video Games/Nintendo Switch/Accessories/Cables & Adapters,Video Games,Nintendo Switch,Accessories,Cables & Adapters,,,,,,,2,Yes,,,,Straight Through Business,0,"accessories cables adapters, adapters, cables, cables adapters"
16329779011,Video Games/Nintendo Switch/Accessories/Cases & Storage,Video Games,Nintendo Switch,Accessories,Cases & Storage,,,,,,,2,Yes,,,,Straight Through Business,0,"accessories cases storage, cases, cases storage, storage"
16329781011,Video Games/Nintendo Switch/Accessories/Controllers,Video Games,Nintendo Switch,Accessories,Controllers,,,,,,,2,Yes,,,,Straight Through Business,0,"accessories controllers, controllers"
16329782011,"Video Games/Nintendo Switch/Accessories/Faceplates, Protectors & Skins",Video Games,Nintendo Switch,Accessories,"Faceplates, Protectors & Skins",,,,,,,1,Yes,,,,Straight Through Business,0,"faceplates, faceplates protectors skins, protectors, skins"
16329799011,"Video Games/Nintendo Switch/Accessories/Faceplates, Protectors & Skins/Screen Protectors",Video Games,Nintendo Switch,Accessories,"Faceplates, Protectors & Skins",Screen Protectors,,,,,,2,Yes,,,,Straight Through Business,0,"protectors, screen, screen protectors"
16329800011,"Video Games/Nintendo Switch/Accessories/Faceplates, Protectors & Skins/Skin & Protector Sets",Video Games,Nintendo Switch,Accessories,"Faceplates, Protectors & Skins",Skin & Protector Sets,,,,,,2,Yes,,,,Straight Through Business,0,"faceplates protectors skins, faceplates protectors skins skin protector sets, protector, sets, skin, skin protector sets"
16329783011,Video Games/Nintendo Switch/Accessories/Hand Grips,Video Games,Nintendo Switch,Accessories,Hand Grips,,,,,,,2,Yes,,,,Straight Through Business,0,"grips, hand, hand grips"
16329786011,"Video Games/Nintendo Switch/Accessories/Mounts, Brackets & Stands",Video Games,Nintendo Switch,Accessories,"Mounts, Brackets & Stands",,,,,,,2,Yes,,,,Straight Through Business,0,"accessories mounts brackets stands, brackets, mounts, mounts brackets stands, stands"
16329787011,Video Games/Nintendo Switch/Accessories/Repair Tools & Replacement Parts,Video Games,Nintendo Switch,Accessories,Repair Tools & Replacement Parts,,,,,,,2,Yes,,,,Straight Through Business,0,"accessories repair tools replacement parts, parts, repair, repair tools replacement parts, replacement, tools"
16329788011,Video Games/Nintendo Switch/Accessories/Thumb Grips,Video Games,Nintendo Switch,Accessories,Thumb Grips,,,,,,,2,Yes,,,,Straight Through Business,0,"grips, thumb, thumb grips"
16227130011,Video Games/Nintendo Switch/Consoles,Video Games,Nintendo Switch,Consoles,,,,,,,,2,Yes,,,,Straight Through Business,0,"consoles, nintendo switch, nintendo switch consoles"
16227133011,Video Games/Nintendo Switch/Games,Video Games,Nintendo Switch,Games,,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"games, nintendo switch, nintendo switch games"
17596052011,Video Games/Online Game Services,Video Games,Online Game Services,,,,,,,,,1,Yes,,,,Straight Through Business,OK with exposure,"game, online, online game services, services"
229575,Video Games/PC,Video Games,PC,,,,,,,,,2,Yes,,,,Straight Through Business,0,"pc, video games, video games pc"
4924894011,Video Games/PC/Games,Video Games,PC,Games,,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"games, pc, pc games"
14670123011,Video Games/PC/Virtual Reality,Video Games,PC,Virtual Reality,,,,,,,,1,Yes,,,,Straight Through Business,OK with exposure,"reality, virtual, virtual reality"
15701146011,Video Games/PC/Virtual Reality/Accessories,Video Games,PC,Virtual Reality,Accessories,,,,,,,1,Yes,,,,Straight Through Business,0,"accessories, virtual reality, virtual reality accessories"
14670124011,Video Games/PC/Virtual Reality/Cameras,Video Games,PC,Virtual Reality,Cameras,,,,,,,2,Yes,,,,Straight Through Business,0,"cameras, virtual reality, virtual reality cameras"
14670125011,Video Games/PC/Virtual Reality/Controllers,Video Games,PC,Virtual Reality,Controllers,,,,,,,3,Yes,,,,Straight Through Business,0,"controllers, virtual reality, virtual reality controllers"
14210751,Video Games/PlayStation 3,Video Games,PlayStation 3,,,,,,,,,5,Yes,,,,Straight Through Business,0,"playstation, playstation 3"
14210671,Video Games/PlayStation 3/Accessories,Video Games,PlayStation 3,Accessories,,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, playstation 3, playstation 3 accessories"
1232344011,Video Games/PlayStation 3/Accessories/Controllers/Gamepads & Standard Controllers,Video Games,PlayStation 3,Accessories,Controllers,Gamepads & Standard Controllers,,,,,,5,Yes,,,,Straight Through Business,0,"controllers, gamepads, gamepads standard controllers, standard"
1232347011,Video Games/PlayStation 3/Accessories/Controllers/Gaming Keyboards,Video Games,PlayStation 3,Accessories,Controllers,Gaming Keyboards,,,,,,5,Yes,,,,Straight Through Business,0,"gaming, gaming keyboards, keyboards"
1232343011,Video Games/PlayStation 3/Accessories/Controllers/Music Controllers/Drums,Video Games,PlayStation 3,Accessories,Controllers,Music Controllers,Drums,,,,,5,Yes,,,,Straight Through Business,0,"drums, music controllers, music controllers drums"
1232345011,Video Games/PlayStation 3/Accessories/Controllers/Music Controllers/Guitars,Video Games,PlayStation 3,Accessories,Controllers,Music Controllers,Guitars,,,,,5,Yes,,,,Straight Through Business,0,"guitars, music controllers, music controllers guitars"
1232348011,Video Games/PlayStation 3/Accessories/Controllers/Music Controllers/Microphones,Video Games,PlayStation 3,Accessories,Controllers,Music Controllers,Microphones,,,,,5,Yes,,,,Straight Through Business,0,"microphones, music controllers, music controllers microphones"
1232349011,Video Games/PlayStation 3/Accessories/Controllers/Racing Wheels,Video Games,PlayStation 3,Accessories,Controllers,Racing Wheels,,,,,,5,Yes,,,,Straight Through Business,0,"racing, racing wheels, wheels"
1232350011,Video Games/PlayStation 3/Accessories/Controllers/Remotes,Video Games,PlayStation 3,Accessories,Controllers,Remotes,,,,,,5,Yes,,,,Straight Through Business,0,"controllers, controllers remotes, remotes"
353449011,"Video Games/PlayStation 3/Accessories/Faceplates, Protectors & Skins/Faceplates",Video Games,PlayStation 3,Accessories,"Faceplates, Protectors & Skins",Faceplates,,,,,,5,Yes,,,,Straight Through Business,0,"faceplates, faceplates protectors skins, faceplates protectors skins faceplates"
2348562011,"Video Games/PlayStation 3/Accessories/Faceplates, Protectors & Skins/Skins",Video Games,PlayStation 3,Accessories,"Faceplates, Protectors & Skins",Skins,,,,,,5,Yes,,,,Straight Through Business,0,"faceplates protectors skins, faceplates protectors skins skins, skins"
7326757011,Video Games/PlayStation 3/Downloadable Content,Video Games,PlayStation 3,Downloadable Content,,,,,,,,5,Yes,,,,Straight Through Business,OK with exposure,"content, downloadable, downloadable content"
4924897011,Video Games/PlayStation 3/Games,Video Games,PlayStation 3,Games,,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"games, playstation 3, playstation 3 games"
7834557011,Video Games/PlayStation 3/Interactive Gaming Figures,Video Games,PlayStation 3,Interactive Gaming Figures,,,,,,,,5,Yes,,,,Straight Through Business,0,"figures, gaming, interactive, interactive gaming figures"
17596056011,Video Games/PlayStation 3/PlayStation Network,Video Games,PlayStation 3,PlayStation Network,,,,,,,,5,Yes,,,,Straight Through Business,0,"network, playstation, playstation network"
6427814011,Video Games/PlayStation 4,Video Games,PlayStation 4,,,,,,,,,1,Yes,,,,Straight Through Business,0,"playstation, playstation 4"
6427815011,Video Games/PlayStation 4/Accessories,Video Games,PlayStation 4,Accessories,,,,,,,,5,Yes,,,,Straight Through Business,0,"accessories, playstation 4, playstation 4 accessories"
6427816011,Video Games/PlayStation 4/Accessories/Accessory Kits,Video Games,PlayStation 4,Accessories,Accessory Kits,,,,,,,1,Yes,,,,Straight Through Business,0,"accessories accessory kits, accessory, accessory kits, kits"
6427818011,Video Games/PlayStation 4/Accessories/Batteries & Chargers/Batteries,Video Games,PlayStation 4,Accessories,Batteries & Chargers,Batteries,,,,,,1,Yes,,,,Straight Through Business,0,"batteries, batteries chargers, batteries chargers batteries"
6427819011,Video Games/PlayStation 4/Accessories/Batteries & Chargers/Chargers,Video Games,PlayStation 4,Accessories,Batteries & Chargers,Chargers,,,,,,7,Yes,,,,Straight Through Business,0,"batteries chargers, batteries chargers chargers, chargers"
6427821011,Video Games/PlayStation 4/Accessories/Cables & Adapters/Adapters,Video Games,PlayStation 4,Accessories,Cables & Adapters,Adapters,,,,,,1,Yes,,,,Straight Through Business,0,"adapters, cables adapters, cables adapters adapters"
6427822011,Video Games/PlayStation 4/Accessories/Cables & Adapters/Cables,Video Games,PlayStation 4,Accessories,Cables & Adapters,Cables,,,,,,1,Yes,,,,Straight Through Business,0,"cables, cables adapters, cables adapters cables"
6427823011,Video Games/PlayStation 4/Accessories/Cases & Storage,Video Games,PlayStation 4,Accessories,Cases & Storage,,,,,,,1,Yes,,,,Straight Through Business,0,"accessories cases storage, cases, cases storage, storage"
10111036011,Video Games/PlayStation 4/Accessories/Controllers/Gamepads & Standard Controllers,Video Games,PlayStation 4,Accessories,Controllers,Gamepads & Standard Controllers,,,,,,1,Yes,,,,Straight Through Business,0,"controllers, gamepads, gamepads standard controllers, standard"
10111038011,Video Games/PlayStation 4/Accessories/Controllers/Racing Wheels,Video Games,PlayStation 4,Accessories,Controllers,Racing Wheels,,,,,,1,Yes,,,,Straight Through Business,0,"racing, racing wheels, wheels"
10111039011,Video Games/PlayStation 4/Accessories/Controllers/Remotes,Video Games,PlayStation 4,Accessories,Controllers,Remotes,,,,,,1,Yes,,,,Straight Through Business,0,"controllers, controllers remotes, remotes"
10111040011,Video Games/PlayStation 4/Accessories/Cooling Systems,Video Games,PlayStation 4,Accessories,Cooling Systems,,,,,,,1,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026,"accessories cooling systems, cooling, cooling systems, systems"
6427826011,Video Games/PlayStation 4/Accessories/Headsets,Video Games,PlayStation 4,Accessories,Headsets,,,,,,,1,Yes,,,,Straight Through Business,0,"accessories headsets, headsets"
7326753011,Video Games/PlayStation 4/Downloadable Content,Video Games,PlayStation 4,Downloadable Content,,,,,,,,1,Yes,,,,Straight Through Business,OK with exposure,"content, downloadable, downloadable content"
6427831011,Video Games/PlayStation 4/Games,Video Games,PlayStation 4,Games,,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure,"games, playstation 4, playstation 4 games"
7834560011,Video Games/PlayStation 4/Interactive Gaming Figures,Video Games,PlayStation 4,Interactive Gaming Figures,,,,,,,,1,Yes,,,,Straight Through Business,0,"figures, gaming, interactive, interactive gaming figures"
17596057011,Video Games/PlayStation 4/PlayStation Network/Store Currency Cards,Video Games,PlayStation 4,PlayStation Network,Store Currency Cards,,,,,,,5,Yes,,,,Straight Through Business,0,"cards, currency, store, store currency cards"
17596058011,Video Games/PlayStation 4/PlayStation Network/Subscriptions,Video Games,PlayStation 4,PlayStation Network,Subscriptions,,,,,,,5,Yes,,,,Straight Through Business,0,"playstation network, playstation network subscriptions, subscriptions"
14670115011,Video Games/PlayStation 4/Virtual Reality,Video Games,PlayStation 4,Virtual Reality,,,,,,,,1,Yes,,,,Straight Through Business,0,"reality, virtual, virtual reality"
15701138011,Video Games/PlayStation 4/Virtual Reality/Accessories,Video Games,PlayStation 4,Virtual Reality,Accessories,,,,,,,1,Yes,,,,Straight Through Business,0,"accessories, virtual reality, virtual reality accessories"
14670116011,Video Games/PlayStation 4/Virtual Reality/Cameras,Video Games,PlayStation 4,Virtual Reality,Cameras,,,,,,,1,Yes,,,,Straight Through Business,0,"cameras, virtual reality, virtual reality cameras"
14670117011,Video Games/PlayStation 4/Virtual Reality/Controllers,Video Games,PlayStation 4,Virtual Reality,Controllers,,,,,,,1,Yes,,,,Straight Through Business,0,"controllers, virtual reality, virtual reality controllers"
14670118011,Video Games/PlayStation 4/Virtual Reality/Headsets,Video Games,PlayStation 4,Virtual Reality,Headsets,,,,,,,1,Yes,,,,Straight Through Business,0,"headsets, virtual reality, virtual reality headsets"
3010556011,Video Games/PlayStation Vita,Video Games,PlayStation Vita,,,,,,,,,1,Yes,,,,Straight Through Business,0,"playstation, playstation vita, vita"
