Category_ID,Category_path,Top-Level Category (Level 1),Sub Category (Level 2),Product Category (Level 3),Product Category (Level 4),Product Category (Level 5),Product Category (Level 6),Product Category (Level 7),Product Category (Level 8),Product Category (Level 9),Product Category (Level 10),Assureful RR,Straight Through business,Refer to UW,Refer to Capacity,Reject,Special Acceptance,QBE Comments
166437011,Toys & Games/Sports & Outdoor Play/Pools & Water Toys,Toys & Games,Sports & Outdoor Play,Pools & Water Toys,,,,,,,,5,Yes,,,,Straight Through Business,0
1272923011,Toys & Games/Sports & Outdoor Play/Pools & Water Toys/Baby Floats,Toys & Games,Sports & Outdoor Play,Pools & Water Toys,Baby Floats,,,,,,,10,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
2327106011,Toys & Games/Sports & Outdoor Play/Pools & Water Toys/Basketball & Volleyball Sets,Toys & Games,Sports & Outdoor Play,Pools & Water Toys,Basketball & Volleyball Sets,,,,,,,9,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
7427880011,Toys & Games/Sports & Outdoor Play/Pools & Water Toys/Beach Balls,Toys & Games,Sports & Outdoor Play,Pools & Water Toys,Beach Balls,,,,,,,4,Yes,,,,Straight Through Business,0
166448011,Toys & Games/Sports & Outdoor Play/Pools & Water Toys/Beach Toys,Toys & Games,Sports & Outdoor Play,Pools & Water Toys,Beach Toys,,,,,,,3,Yes,,,,Straight Through Business,0
166439011,Toys & Games/Sports & Outdoor Play/Pools & Water Toys/Lawn Water Slides,Toys & Games,Sports & Outdoor Play,Pools & Water Toys,Lawn Water Slides,,,,,,,9,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
1272924011,Toys & Games/Sports & Outdoor Play/Pools & Water Toys/Pool Rafts & Inflatable Ride-ons,Toys & Games,Sports & Outdoor Play,Pools & Water Toys,Pool Rafts & Inflatable Ride-ons,,,,,,,9,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
166441011,Toys & Games/Sports & Outdoor Play/Pools & Water Toys/Pool Toys,Toys & Games,Sports & Outdoor Play,Pools & Water Toys,Pool Toys,,,,,,,5,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
2327107011,Toys & Games/Sports & Outdoor Play/Pools & Water Toys/Pool Toys/Dive Rings & Toys,Toys & Games,Sports & Outdoor Play,Pools & Water Toys,Pool Toys,Dive Rings & Toys,,,,,,9,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
1272921011,Toys & Games/Sports & Outdoor Play/Pools & Water Toys/Pool Toys/Inflatable Water Slides,Toys & Games,Sports & Outdoor Play,Pools & Water Toys,Pool Toys,Inflatable Water Slides,,,,,,9,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
1258888011,Toys & Games/Sports & Outdoor Play/Pools & Water Toys/Pool Toys/Swim Noodles,Toys & Games,Sports & Outdoor Play,Pools & Water Toys,Pool Toys,Swim Noodles,,,,,,9,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
1272922011,Toys & Games/Sports & Outdoor Play/Pools & Water Toys/Pool Toys/Swim Rings,Toys & Games,Sports & Outdoor Play,Pools & Water Toys,Pool Toys,Swim Rings,,,,,,9,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
2493040011,Toys & Games/Sports & Outdoor Play/Pools & Water Toys/Sprinklers,Toys & Games,Sports & Outdoor Play,Pools & Water Toys,Sprinklers,,,,,,,9,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
2327109011,Toys & Games/Sports & Outdoor Play/Pools & Water Toys/Squirt Guns,Toys & Games,Sports & Outdoor Play,Pools & Water Toys,Squirt Guns,,,,,,,4,Yes,,,,Straight Through Business,0
166211011,Toys & Games/Sports & Outdoor Play/Sand & Water Tables,Toys & Games,Sports & Outdoor Play,Sand & Water Tables,,,,,,,,9,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
2528112011,Toys & Games/Sports & Outdoor Play/Sandboxes,Toys & Games,Sports & Outdoor Play,Sandboxes,,,,,,,,9,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
166452011,Toys & Games/Sports & Outdoor Play/Slumber Bags,Toys & Games,Sports & Outdoor Play,Slumber Bags,,,,,,,,9,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
166453011,Toys & Games/Sports & Outdoor Play/Toy Sports,Toys & Games,Sports & Outdoor Play,Toy Sports,,,,,,,,3,Yes,,,,Straight Through Business,0
166454011,Toys & Games/Sports & Outdoor Play/Toy Sports/Toy Baseball,Toys & Games,Sports & Outdoor Play,Toy Sports,Toy Baseball,,,,,,,3,Yes,,,,Straight Through Business,0
166455011,Toys & Games/Sports & Outdoor Play/Toy Sports/Toy Basketball,Toys & Games,Sports & Outdoor Play,Toy Sports,Toy Basketball,,,,,,,3,Yes,,,,Straight Through Business,0
166456011,Toys & Games/Sports & Outdoor Play/Toy Sports/Toy Football,Toys & Games,Sports & Outdoor Play,Toy Sports,Toy Football,,,,,,,3,Yes,,,,Straight Through Business,0
166457011,Toys & Games/Sports & Outdoor Play/Toy Sports/Toy Golf,Toys & Games,Sports & Outdoor Play,Toy Sports,Toy Golf,,,,,,,3,Yes,,,,Straight Through Business,0
166458011,Toys & Games/Sports & Outdoor Play/Toy Sports/Toy Hockey,Toys & Games,Sports & Outdoor Play,Toy Sports,Toy Hockey,,,,,,,3,Yes,,,,Straight Through Business,0
166459011,Toys & Games/Sports & Outdoor Play/Toy Sports/Toy Soccer,Toys & Games,Sports & Outdoor Play,Toy Sports,Toy Soccer,,,,,,,3,Yes,,,,Straight Through Business,0
166056011,Toys & Games/Sports & Outdoor Play/Yo-yos,Toys & Games,Sports & Outdoor Play,Yo-yos,,,,,,,,9,Yes,,,,Straight Through Business,0
166461011,Toys & Games/Stuffed Animals & Plush Toys,Toys & Games,Stuffed Animals & Plush Toys,,,,,,,,,1,Yes,,,,Straight Through Business,0
11350121011,Toys & Games/Stuffed Animals & Plush Toys/Plush Figures,Toys & Games,Stuffed Animals & Plush Toys,Plush Figures,,,,,,,,4,Yes,,,,Straight Through Business,0
11350123011,Toys & Games/Stuffed Animals & Plush Toys/Plush Interactive Toys,Toys & Games,Stuffed Animals & Plush Toys,Plush Interactive Toys,,,,,,,,1,Yes,,,,Straight Through Business,0
166337011,Toys & Games/Stuffed Animals & Plush Toys/Plush Puppets,Toys & Games,Stuffed Animals & Plush Toys,Plush Puppets,,,,,,,,1,Yes,,,,Straight Through Business,0
10130802011,Toys & Games/Stuffed Animals & Plush Toys/Stuffed Animal Clothing & Accessories,Toys & Games,Stuffed Animals & Plush Toys,Stuffed Animal Clothing & Accessories,,,,,,,,1,Yes,,,,Straight Through Business,0
11350120011,Toys & Games/Stuffed Animals & Plush Toys/Stuffed Animals & Teddy Bears,Toys & Games,Stuffed Animals & Plush Toys,Stuffed Animals & Teddy Bears,,,,,,,,1,Yes,,,,Straight Through Business,0
165993011,Toys & Games/Toy Figures & Playsets,Toys & Games,Toy Figures & Playsets,,,,,,,,,5,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
2514571011,Toys & Games/Toy Figures & Playsets/Action Figures,Toys & Games,Toy Figures & Playsets,Action Figures,,,,,,,,5,Yes,,,,Straight Through Business,0
7620514011,Toys & Games/Toy Figures & Playsets/Playsets & Vehicles,Toys & Games,Toy Figures & Playsets,Playsets & Vehicles,,,,,,,,5,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
166507011,Toys & Games/Toy Figures & Playsets/Playsets & Vehicles/Playsets,Toys & Games,Toy Figures & Playsets,Playsets & Vehicles,Playsets,,,,,,,5,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
274293011,Toys & Games/Toy Figures & Playsets/Playsets & Vehicles/Vehicles,Toys & Games,Toy Figures & Playsets,Playsets & Vehicles,Vehicles,,,,,,,5,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
256994011,"Toys & Games/Tricycles, Scooters & Wagons",Toys & Games,"Tricycles, Scooters & Wagons",,,,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
166413011,"Toys & Games/Tricycles, Scooters & Wagons/Electric Vehicles",Toys & Games,"Tricycles, Scooters & Wagons",Electric Vehicles,,,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
166412011,"Toys & Games/Tricycles, Scooters & Wagons/Pedal Cars",Toys & Games,"Tricycles, Scooters & Wagons",Pedal Cars,,,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
166419011,"Toys & Games/Tricycles, Scooters & Wagons/Pull-Along Wagons",Toys & Games,"Tricycles, Scooters & Wagons",Pull-Along Wagons,,,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
166408011,"Toys & Games/Tricycles, Scooters & Wagons/Ride-On Toys & Accessories",Toys & Games,"Tricycles, Scooters & Wagons",Ride-On Toys & Accessories,,,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
11063781,"Toys & Games/Tricycles, Scooters & Wagons/Scooters & Equipment",Toys & Games,"Tricycles, Scooters & Wagons",Scooters & Equipment,,,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
13281001,"Toys & Games/Tricycles, Scooters & Wagons/Scooters & Equipment/Components & Parts",Toys & Games,"Tricycles, Scooters & Wagons",Scooters & Equipment,Components & Parts,,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
4911017011,"Toys & Games/Tricycles, Scooters & Wagons/Scooters & Equipment/Components & Parts/Batteries & Battery Chargers",Toys & Games,"Tricycles, Scooters & Wagons",Scooters & Equipment,Components & Parts,Batteries & Battery Chargers,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
4911012011,"Toys & Games/Tricycles, Scooters & Wagons/Scooters & Equipment/Components & Parts/Grip Tape",Toys & Games,"Tricycles, Scooters & Wagons",Scooters & Equipment,Components & Parts,Grip Tape,,,,,,7,Yes,,,,Straight Through Business,0
4617690011,"Toys & Games/Tricycles, Scooters & Wagons/Scooters & Equipment/Components & Parts/Motors",Toys & Games,"Tricycles, Scooters & Wagons",Scooters & Equipment,Components & Parts,Motors,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
2345825011,"Toys & Games/Tricycles, Scooters & Wagons/Scooters & Equipment/Scooters",Toys & Games,"Tricycles, Scooters & Wagons",Scooters & Equipment,Scooters,,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
13130176011,"Toys & Games/Tricycles, Scooters & Wagons/Scooters & Equipment/Scooters/Self Balancing Scooters",Toys & Games,"Tricycles, Scooters & Wagons",Scooters & Equipment,Scooters,Self Balancing Scooters,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
13130177011,"Toys & Games/Tricycles, Scooters & Wagons/Scooters & Equipment/Scooters/Stunt Scooters",Toys & Games,"Tricycles, Scooters & Wagons",Scooters & Equipment,Scooters,Stunt Scooters,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
4985188011,"Toys & Games/Tricycles, Scooters & Wagons/Skateboards/Longboards",Toys & Games,"Tricycles, Scooters & Wagons",Skateboards,Longboards,,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
4985187011,"Toys & Games/Tricycles, Scooters & Wagons/Skateboards/Standard Skateboards",Toys & Games,"Tricycles, Scooters & Wagons",Skateboards,Standard Skateboards,,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
3416551,"Toys & Games/Tricycles, Scooters & Wagons/Skates",Toys & Games,"Tricycles, Scooters & Wagons",Skates,,,,,,,,9,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
3416601,"Toys & Games/Tricycles, Scooters & Wagons/Skates/Inline Skate Parts/Bearings",Toys & Games,"Tricycles, Scooters & Wagons",Skates,Inline Skate Parts,Bearings,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
3416621,"Toys & Games/Tricycles, Scooters & Wagons/Skates/Inline Skate Parts/Wheels",Toys & Games,"Tricycles, Scooters & Wagons",Skates,Inline Skate Parts,Wheels,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
4617694011,"Toys & Games/Tricycles, Scooters & Wagons/Skates/Inline Skates/Children's Inline Skates",Toys & Games,"Tricycles, Scooters & Wagons",Skates,Inline Skates,Children's Inline Skates,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
3412701,"Toys & Games/Tricycles, Scooters & Wagons/Skates/Inline Skates/Hockey Skates",Toys & Games,"Tricycles, Scooters & Wagons",Skates,Inline Skates,Hockey Skates,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
4617695011,"Toys & Games/Tricycles, Scooters & Wagons/Skates/Inline Skates/Racing Skates",Toys & Games,"Tricycles, Scooters & Wagons",Skates,Inline Skates,Racing Skates,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
3416311,"Toys & Games/Tricycles, Scooters & Wagons/Skates/Protective Gear/Knee Pads",Toys & Games,"Tricycles, Scooters & Wagons",Skates,Protective Gear,Knee Pads,,,,,,7,Yes,,,,Straight Through Business,0
3416331,"Toys & Games/Tricycles, Scooters & Wagons/Skates/Protective Gear/Padded Shorts",Toys & Games,"Tricycles, Scooters & Wagons",Skates,Protective Gear,Padded Shorts,,,,,,4,Yes,,,,Straight Through Business,0
3416351,"Toys & Games/Tricycles, Scooters & Wagons/Skates/Protective Gear/Wrist Guards",Toys & Games,"Tricycles, Scooters & Wagons",Skates,Protective Gear,Wrist Guards,,,,,,7,Yes,,,,Straight Through Business,0
6501422011,"Toys & Games/Tricycles, Scooters & Wagons/Skates/Roller Skate Parts/Laces",Toys & Games,"Tricycles, Scooters & Wagons",Skates,Roller Skate Parts,Laces,,,,,,7,Yes,,,,Straight Through Business,0
6501423011,"Toys & Games/Tricycles, Scooters & Wagons/Skates/Roller Skate Parts/Plates",Toys & Games,"Tricycles, Scooters & Wagons",Skates,Roller Skate Parts,Plates,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
6501424011,"Toys & Games/Tricycles, Scooters & Wagons/Skates/Roller Skate Parts/Toe Stops & Plugs",Toys & Games,"Tricycles, Scooters & Wagons",Skates,Roller Skate Parts,Toe Stops & Plugs,,,,,,3,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
6501425011,"Toys & Games/Tricycles, Scooters & Wagons/Skates/Roller Skate Parts/Wheels",Toys & Games,"Tricycles, Scooters & Wagons",Skates,Roller Skate Parts,Wheels,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
4617696011,"Toys & Games/Tricycles, Scooters & Wagons/Skates/Roller Skates/Children's Roller Skates",Toys & Games,"Tricycles, Scooters & Wagons",Skates,Roller Skates,Children's Roller Skates,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
6501427011,"Toys & Games/Tricycles, Scooters & Wagons/Skates/Roller Skates/Jam Skates",Toys & Games,"Tricycles, Scooters & Wagons",Skates,Roller Skates,Jam Skates,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
6501428011,"Toys & Games/Tricycles, Scooters & Wagons/Skates/Roller Skates/Outdoor Skates",Toys & Games,"Tricycles, Scooters & Wagons",Skates,Roller Skates,Outdoor Skates,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
4617688011,"Toys & Games/Tricycles, Scooters & Wagons/Skates/Roller Skates/Roller Derby Skates",Toys & Games,"Tricycles, Scooters & Wagons",Skates,Roller Skates,Roller Derby Skates,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
6501431011,"Toys & Games/Tricycles, Scooters & Wagons/Skates/Roller Skates/Speed Skates",Toys & Games,"Tricycles, Scooters & Wagons",Skates,Roller Skates,Speed Skates,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
10677470011,Vehicles,Vehicles,,,,,,,,,,7,,Yes,,,Reject & Log,NO - FOR DISCUSSIONS in 2H 2025 and 2026
11846801,Video Games,Video Games,,,,,,,,,,5,Yes,,,,Straight Through Business,0
294940,Video Games/Legacy Systems,Video Games,Legacy Systems,,,,,,,,,5,Yes,,,,Straight Through Business,0
10988231,Video Games/Legacy Systems/3DO,Video Games,Legacy Systems,3DO,,,,,,,,5,Yes,,,,Straight Through Business,0
10982421,Video Games/Legacy Systems/3DO/Accessories,Video Games,Legacy Systems,3DO,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0
10982441,Video Games/Legacy Systems/3DO/Consoles,Video Games,Legacy Systems,3DO,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0
12378381,Video Games/Legacy Systems/3DO/Games,Video Games,Legacy Systems,3DO,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure
10989511,Video Games/Legacy Systems/Atari 2600,Video Games,Legacy Systems,Atari 2600,,,,,,,,5,Yes,,,,Straight Through Business,0
10982511,Video Games/Legacy Systems/Atari 2600/Accessories,Video Games,Legacy Systems,Atari 2600,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0
10982531,Video Games/Legacy Systems/Atari 2600/Consoles,Video Games,Legacy Systems,Atari 2600,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0
12378401,Video Games/Legacy Systems/Atari 2600/Games,Video Games,Legacy Systems,Atari 2600,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure
10990151,Video Games/Legacy Systems/Atari 5200,Video Games,Legacy Systems,Atari 5200,,,,,,,,5,Yes,,,,Straight Through Business,0
10982601,Video Games/Legacy Systems/Atari 5200/Accessories,Video Games,Legacy Systems,Atari 5200,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0
10982621,Video Games/Legacy Systems/Atari 5200/Consoles,Video Games,Legacy Systems,Atari 5200,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0
12508411,Video Games/Legacy Systems/Atari 5200/Games,Video Games,Legacy Systems,Atari 5200,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure
10990791,Video Games/Legacy Systems/Atari 7800,Video Games,Legacy Systems,Atari 7800,,,,,,,,5,Yes,,,,Straight Through Business,0
10982691,Video Games/Legacy Systems/Atari 7800/Accessories,Video Games,Legacy Systems,Atari 7800,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0
10982711,Video Games/Legacy Systems/Atari 7800/Consoles,Video Games,Legacy Systems,Atari 7800,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0
12508421,Video Games/Legacy Systems/Atari 7800/Games,Video Games,Legacy Systems,Atari 7800,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure
10991431,Video Games/Legacy Systems/Atari Jaguar,Video Games,Legacy Systems,Atari Jaguar,,,,,,,,5,Yes,,,,Straight Through Business,0
10982781,Video Games/Legacy Systems/Atari Jaguar/Accessories,Video Games,Legacy Systems,Atari Jaguar,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0
10982801,Video Games/Legacy Systems/Atari Jaguar/Consoles,Video Games,Legacy Systems,Atari Jaguar,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0
12508431,Video Games/Legacy Systems/Atari Jaguar/Games,Video Games,Legacy Systems,Atari Jaguar,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure
10992071,Video Games/Legacy Systems/Atari Lynx,Video Games,Legacy Systems,Atari Lynx,,,,,,,,5,Yes,,,,Straight Through Business,0
10982871,Video Games/Legacy Systems/Atari Lynx/Accessories,Video Games,Legacy Systems,Atari Lynx,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0
10982891,Video Games/Legacy Systems/Atari Lynx/Consoles,Video Games,Legacy Systems,Atari Lynx,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0
12508441,Video Games/Legacy Systems/Atari Lynx/Games,Video Games,Legacy Systems,Atari Lynx,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure
10993351,Video Games/Legacy Systems/ColecoVision,Video Games,Legacy Systems,ColecoVision,,,,,,,,5,Yes,,,,Straight Through Business,0
10982961,Video Games/Legacy Systems/ColecoVision/Accessories,Video Games,Legacy Systems,ColecoVision,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0
10982981,Video Games/Legacy Systems/ColecoVision/Consoles,Video Games,Legacy Systems,ColecoVision,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0
12508461,Video Games/Legacy Systems/ColecoVision/Games,Video Games,Legacy Systems,ColecoVision,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure
10993991,Video Games/Legacy Systems/Commodore 64,Video Games,Legacy Systems,Commodore 64,,,,,,,,5,Yes,,,,Straight Through Business,0
239767011,Video Games/Legacy Systems/Commodore 64/Accessories,Video Games,Legacy Systems,Commodore 64,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0
239768011,Video Games/Legacy Systems/Commodore 64/Consoles,Video Games,Legacy Systems,Commodore 64,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0
12508471,Video Games/Legacy Systems/Commodore 64/Games,Video Games,Legacy Systems,Commodore 64,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure
10994631,Video Games/Legacy Systems/Commodore Amiga,Video Games,Legacy Systems,Commodore Amiga,,,,,,,,5,Yes,,,,Straight Through Business,0
239771011,Video Games/Legacy Systems/Commodore Amiga/Accessories,Video Games,Legacy Systems,Commodore Amiga,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0
239772011,Video Games/Legacy Systems/Commodore Amiga/Consoles,Video Games,Legacy Systems,Commodore Amiga,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0
219758011,Video Games/Legacy Systems/Commodore Amiga/Games,Video Games,Legacy Systems,Commodore Amiga,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure
1272528011,Video Games/Legacy Systems/Game Boy,Video Games,Legacy Systems,Game Boy,,,,,,,,5,Yes,,,,Straight Through Business,0
541020,Video Games/Legacy Systems/Game Boy Advance,Video Games,Legacy Systems,Game Boy Advance,,,,,,,,5,Yes,,,,Straight Through Business,0
353833011,Video Games/Legacy Systems/Game Boy Advance/Accessories,Video Games,Legacy Systems,Game Boy Advance,Accessories,,,,,,,5,Yes,,,,Straight Through Business,0
568930,Video Games/Legacy Systems/Game Boy Advance/Consoles,Video Games,Legacy Systems,Game Boy Advance,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0
565328,Video Games/Legacy Systems/Game Boy Advance/Games,Video Games,Legacy Systems,Game Boy Advance,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure
229783,Video Games/Legacy Systems/Game Boy Color,Video Games,Legacy Systems,Game Boy Color,,,,,,,,5,Yes,,,,Straight Through Business,0
15891201,Video Games/Legacy Systems/Game Boy Color/Accessories,Video Games,Legacy Systems,Game Boy Color,Accessories,,,,,,,7,Yes,,,,Straight Through Business,0
294933,Video Games/Legacy Systems/Game Boy Color/Consoles,Video Games,Legacy Systems,Game Boy Color,Consoles,,,,,,,5,Yes,,,,Straight Through Business,0
1065978,Video Games/Legacy Systems/Game Boy Color/Games,Video Games,Legacy Systems,Game Boy Color,Games,,,,,,,2,Yes,,,,Straight Through Business,OK with exposure
